[0] trade: price=9089.220000, volume=127
[3428] trade: price=9457.300000, volume=44
[3429] trade: price=9269.760000, volume=108
[3430] trade: price=9270.340000, volume=320
[3431] trade: price=9269.760000, volume=188
[3432] trade: price=9269.760000, volume=5
[3433] trade: price=9270.340000, volume=17
[3434] trade: price=9270.340000, volume=31
[3435] trade: price=9270.340000, volume=35
[3436] trade: price=9457.300000, volume=114
[3437] trade: price=9114.280000, volume=298
[3438] trade: price=9457.300000, volume=33
[3439] trade: price=9457.300000, volume=103
[3440] trade: price=9457.300000, volume=108
[3441] trade: price=9457.300000, volume=131
[3442] trade: price=9457.300000, volume=57
[3443] trade: price=9457.300000, volume=45
[3444] trade: price=9457.300000, volume=85
[3445] trade: price=9367.520000, volume=281
[3446] trade: price=9367.520000, volume=118
[3447] trade: price=9367.520000, volume=89
[3448] trade: price=9367.520000, volume=62
[3449] trade: price=9114.280000, volume=15
[3450] trade: price=9114.280000, volume=96
[3451] trade: price=9114.280000, volume=113
[3452] trade: price=9238.510000, volume=259
[3453] trade: price=9238.510000, volume=97
[3454] trade: price=9238.510000, volume=203
[3455] trade: price=9238.510000, volume=4
[3456] trade: price=9238.510000, volume=179
[3457] trade: price=9238.510000, volume=219
[3458] trade: price=9238.510000, volume=35
[3459] trade: price=9238.510000, volume=127
[3460] trade: price=9238.510000, volume=95
[3461] trade: price=9243.280000, volume=18
[3462] trade: price=9243.280000, volume=73
[3463] trade: price=9243.280000, volume=62
[3464] trade: price=9243.280000, volume=1
[3465] trade: price=9243.280000, volume=73
[3466] trade: price=9243.280000, volume=107
[3467] trade: price=9243.280000, volume=37
[3468] trade: price=9243.280000, volume=178
[3469] trade: price=9353.660000, volume=62
[3470] trade: price=9367.520000, volume=8
[3471] trade: price=9367.520000, volume=66
[3472] trade: price=9367.520000, volume=73
[3473] trade: price=9367.520000, volume=158
[3474] trade: price=9367.520000, volume=15
[3475] trade: price=9367.520000, volume=35
[3476] trade: price=9486.060000, volume=175
[3477] trade: price=9367.520000, volume=25
[3478] trade: price=9367.520000, volume=102
[3479] trade: price=9367.520000, volume=10
[3480] trade: price=9258.900000, volume=202
[3481] trade: price=9258.900000, volume=181
[3482] trade: price=9258.900000, volume=23
[3483] trade: price=9258.900000, volume=84
[3484] trade: price=9258.900000, volume=56
[3485] trade: price=9258.900000, volume=155
[3486] trade: price=9258.900000, volume=90
[3487] trade: price=9268.300000, volume=114
[3488] trade: price=9268.300000, volume=192
[3489] trade: price=9377.790000, volume=123
[3490] trade: price=9377.790000, volume=49
[3491] trade: price=9258.900000, volume=276
[3492] trade: price=9258.900000, volume=112
[3493] trade: price=9285.840000, volume=94
[3494] trade: price=9285.840000, volume=105
[3495] trade: price=9285.840000, volume=55
[3496] trade: price=9274.660000, volume=30
[3497] trade: price=9258.900000, volume=258
[3498] trade: price=9197.470000, volume=39
[3499] trade: price=9197.470000, volume=246
[3500] trade: price=9197.470000, volume=111
[3501] trade: price=9507.620000, volume=47
[3502] trade: price=9725.890000, volume=33
[3503] trade: price=9874.350000, volume=26
[3504] trade: price=9874.350000, volume=7
[3505] trade: price=9874.350000, volume=128
[3506] trade: price=9874.350000, volume=36
[3507] trade: price=9874.350000, volume=103
[3508] trade: price=9874.350000, volume=109
[3509] trade: price=9879.680000, volume=211
[3510] trade: price=9874.350000, volume=100
[3511] trade: price=9874.350000, volume=74
[3512] trade: price=9963.100000, volume=89
[3513] trade: price=9887.130000, volume=303
[3514] trade: price=9887.130000, volume=64
[3515] trade: price=9837.270000, volume=184
[3516] trade: price=9837.270000, volume=126
[3517] trade: price=9734.270000, volume=44
[3518] trade: price=9734.270000, volume=158
[3519] trade: price=9734.270000, volume=100
[3520] trade: price=9581.170000, volume=225
[3521] trade: price=9581.170000, volume=15
[3522] trade: price=9581.170000, volume=39
[3523] trade: price=9603.820000, volume=58
[3524] trade: price=9603.820000, volume=68
[3525] trade: price=9769.780000, volume=39
[3526] trade: price=9769.780000, volume=123
[3527] trade: price=9603.820000, volume=124
[3528] trade: price=9603.820000, volume=105
[3529] trade: price=9603.820000, volume=157
[3530] trade: price=9451.060000, volume=191
[3531] trade: price=9451.060000, volume=69
[3532] trade: price=9603.820000, volume=15
[3533] trade: price=9603.820000, volume=29
[3534] trade: price=9627.610000, volume=173
[3535] trade: price=9627.610000, volume=21
[3536] trade: price=9627.610000, volume=339
[3537] trade: price=9627.610000, volume=28
[3538] trade: price=9627.610000, volume=204
[3539] trade: price=9769.780000, volume=52
[3540] trade: price=9823.200000, volume=104
[3541] trade: price=9823.200000, volume=111
[3542] trade: price=9823.200000, volume=47
[3543] trade: price=9823.200000, volume=10
[3544] trade: price=9823.200000, volume=148
[3545] trade: price=9823.200000, volume=40
[3546] trade: price=9823.200000, volume=127
[3547] trade: price=9765.660000, volume=82
[3548] trade: price=9716.130000, volume=3
[3549] trade: price=9823.200000, volume=34
[3550] trade: price=9823.200000, volume=4
[3551] trade: price=9823.200000, volume=55
[3552] trade: price=9823.200000, volume=296
[3553] trade: price=9716.130000, volume=181
[3554] trade: price=9716.130000, volume=213
[3555] trade: price=9716.130000, volume=158
[3556] trade: price=9716.130000, volume=120
[3557] trade: price=9716.130000, volume=48
[3558] trade: price=9627.610000, volume=50
[3559] trade: price=9627.610000, volume=86
[3560] trade: price=9627.610000, volume=41
[3561] trade: price=9676.280000, volume=132
[3562] trade: price=9693.920000, volume=171
[3563] trade: price=9693.920000, volume=76
[3564] trade: price=9693.920000, volume=48
[3565] trade: price=9693.920000, volume=247
[3566] trade: price=9693.920000, volume=68
[3567] trade: price=9676.280000, volume=194
[3568] trade: price=9823.200000, volume=28
[3569] trade: price=9823.200000, volume=57
[3570] trade: price=9823.200000, volume=25
[3571] trade: price=10019.610000, volume=95
[3572] trade: price=9946.470000, volume=77
[3573] trade: price=9837.080000, volume=13
[3574] trade: price=9837.080000, volume=53
[3575] trade: price=9837.080000, volume=77
[3576] trade: price=9837.080000, volume=24
[3577] trade: price=9837.080000, volume=252
[3578] trade: price=9823.200000, volume=39
[3579] trade: price=9823.200000, volume=127
[3580] trade: price=9809.330000, volume=180
[3581] trade: price=9809.330000, volume=179
[3582] trade: price=9809.330000, volume=49
[3583] trade: price=9809.330000, volume=97
[3584] trade: price=9823.200000, volume=34
[3585] trade: price=9837.080000, volume=101
[3586] trade: price=10007.950000, volume=130
[3587] trade: price=9809.330000, volume=195
[3588] trade: price=9809.330000, volume=75
[3589] trade: price=9676.280000, volume=24
[3590] trade: price=9676.280000, volume=311
[3591] trade: price=9809.330000, volume=23
[3592] trade: price=9676.280000, volume=11
[3593] trade: price=9552.710000, volume=328
[3594] trade: price=9552.710000, volume=53
[3595] trade: price=9451.060000, volume=144
[3596] trade: price=9451.060000, volume=77
[3597] trade: price=9451.060000, volume=171
[3598] trade: price=9367.500000, volume=70
[3599] trade: price=9458.580000, volume=169
[3600] trade: price=9458.580000, volume=13
[3601] trade: price=9458.580000, volume=6
[3602] trade: price=9317.380000, volume=67
[3603] trade: price=9473.980000, volume=159
[3604] trade: price=9317.380000, volume=36
[3605] trade: price=9317.380000, volume=105
[3606] trade: price=9239.580000, volume=44
[3607] trade: price=9239.580000, volume=16
[3608] trade: price=9239.580000, volume=12
[3609] trade: price=9239.580000, volume=107
[3610] trade: price=9230.790000, volume=173
[3611] trade: price=9230.790000, volume=5
[3612] trade: price=9230.790000, volume=231
[3613] trade: price=9446.720000, volume=203
[3614] trade: price=9230.790000, volume=119
[3615] trade: price=9168.300000, volume=62
[3616] trade: price=9168.300000, volume=54
[3617] trade: price=9127.190000, volume=191
[3618] trade: price=9127.190000, volume=92
[3619] trade: price=9076.510000, volume=23
[3620] trade: price=9076.510000, volume=207
[3621] trade: price=9127.190000, volume=135
[3622] trade: price=9127.190000, volume=40
[3623] trade: price=9127.190000, volume=93
[3624] trade: price=9127.190000, volume=114
[3625] trade: price=9127.190000, volume=218
[3626] trade: price=9272.050000, volume=54
[3627] trade: price=9272.050000, volume=219
[3628] trade: price=9272.050000, volume=43
[3629] trade: price=9245.910000, volume=226
[3630] trade: price=9145.340000, volume=12
[3631] trade: price=9245.910000, volume=64
[3632] trade: price=9052.710000, volume=159
[3633] trade: price=9052.710000, volume=77
[3634] trade: price=9052.710000, volume=112
[3635] trade: price=9182.740000, volume=287
[3636] trade: price=9182.740000, volume=23
[3637] trade: price=9182.740000, volume=45
[3638] trade: price=9182.740000, volume=13
[3639] trade: price=9182.740000, volume=25
[3640] trade: price=9182.740000, volume=4
[3641] trade: price=9393.700000, volume=112
[3642] trade: price=9393.700000, volume=28
[3643] trade: price=9393.700000, volume=34
[3644] trade: price=9393.700000, volume=102
[3645] trade: price=9561.590000, volume=234
[3646] trade: price=9561.590000, volume=34
[3647] trade: price=9561.590000, volume=52
[3648] trade: price=9561.590000, volume=189
[3649] trade: price=9365.250000, volume=190
[3650] trade: price=9365.250000, volume=139
[3651] trade: price=9304.710000, volume=194
[3652] trade: price=9489.090000, volume=172
[3653] trade: price=9489.090000, volume=148
[3654] trade: price=9489.090000, volume=200
[3655] trade: price=9489.090000, volume=21
[3656] trade: price=9304.710000, volume=58
[3657] trade: price=9304.710000, volume=25
[3658] trade: price=9367.200000, volume=137
[3659] trade: price=9304.710000, volume=139
[3660] trade: price=9304.710000, volume=129
[3661] trade: price=9304.710000, volume=22
[3662] trade: price=9304.710000, volume=189
[3663] trade: price=9304.710000, volume=131
[3664] trade: price=9304.710000, volume=75
[3665] trade: price=9304.710000, volume=163
[3666] trade: price=9304.710000, volume=222
[3667] trade: price=9304.710000, volume=99
[3668] trade: price=9304.710000, volume=116
[3669] trade: price=9281.090000, volume=64
[3670] trade: price=9281.090000, volume=147
[3671] trade: price=9182.740000, volume=16
[3672] trade: price=9182.740000, volume=16
[3673] trade: price=9052.710000, volume=27
[3674] trade: price=9052.710000, volume=62
[3675] trade: price=9367.200000, volume=123
[3676] trade: price=9367.200000, volume=247
[3677] trade: price=9052.710000, volume=301
[3678] trade: price=9150.890000, volume=16
[3679] trade: price=9052.710000, volume=20
[3680] trade: price=9052.710000, volume=4
[3681] trade: price=9052.710000, volume=80
[3682] trade: price=9052.710000, volume=181
[3683] trade: price=9150.890000, volume=50
[3684] trade: price=9150.890000, volume=147
[3685] trade: price=9150.890000, volume=68
[3686] trade: price=9150.890000, volume=50
[3687] trade: price=9150.890000, volume=57
[3688] trade: price=9069.080000, volume=199
[3689] trade: price=9069.080000, volume=11
[3690] trade: price=9052.710000, volume=89
[3691] trade: price=9052.710000, volume=290
[3692] trade: price=9052.710000, volume=26
[3693] trade: price=8989.900000, volume=34
[3694] trade: price=9050.110000, volume=223
[3695] trade: price=9050.110000, volume=134
[3696] trade: price=9150.890000, volume=22
[3697] trade: price=9150.890000, volume=236
[3698] trade: price=9150.890000, volume=88
[3699] trade: price=9150.890000, volume=36
[3700] trade: price=9033.700000, volume=60
[3701] trade: price=9184.370000, volume=212
[3702] trade: price=9367.200000, volume=111
[3703] trade: price=9446.540000, volume=273
[3704] trade: price=9416.920000, volume=200
[3705] trade: price=9416.920000, volume=70
[3706] trade: price=9416.920000, volume=64
[3707] trade: price=9451.830000, volume=77
[3708] trade: price=9451.830000, volume=136
[3709] trade: price=9451.830000, volume=175
[3710] trade: price=9466.220000, volume=254
[3711] trade: price=9425.580000, volume=54
[3712] trade: price=9306.420000, volume=155
[3713] trade: price=9306.420000, volume=54
[3714] trade: price=9306.420000, volume=139
[3715] trade: price=9440.080000, volume=252
[3716] trade: price=9274.330000, volume=70
[3717] trade: price=9274.330000, volume=41
[3718] trade: price=9237.870000, volume=306
[3719] trade: price=9237.870000, volume=30
[3720] trade: price=9274.330000, volume=14
[3721] trade: price=9440.080000, volume=88
[3722] trade: price=9440.080000, volume=21
[3723] trade: price=9451.130000, volume=95
[3724] trade: price=9531.130000, volume=315
[3725] trade: price=9531.130000, volume=24
[3726] trade: price=9755.050000, volume=108
[3727] trade: price=9755.050000, volume=190
[3728] trade: price=9755.050000, volume=38
[3729] trade: price=9640.910000, volume=189
[3730] trade: price=9640.910000, volume=32
[3731] trade: price=9734.050000, volume=170
[3732] trade: price=9751.410000, volume=120
[3733] trade: price=9838.870000, volume=164
[3734] trade: price=9875.690000, volume=110
[3735] trade: price=9875.690000, volume=96
[3736] trade: price=9838.870000, volume=74
[3737] trade: price=10029.560000, volume=116
[3738] trade: price=10029.560000, volume=124
[3739] trade: price=10029.560000, volume=41
[3740] trade: price=10029.560000, volume=87
[3741] trade: price=10029.560000, volume=100
[3742] trade: price=10029.560000, volume=44
[3743] trade: price=10029.560000, volume=10
[3744] trade: price=10029.560000, volume=233
[3745] trade: price=10029.560000, volume=141
[3746] trade: price=10017.250000, volume=42
[3747] trade: price=9861.450000, volume=199
[3748] trade: price=9755.920000, volume=119
[3749] trade: price=9753.210000, volume=51
[3750] trade: price=9677.360000, volume=13
[3751] trade: price=9834.900000, volume=70
[3752] trade: price=9985.190000, volume=90
[3753] trade: price=9985.190000, volume=107
[3754] trade: price=9985.190000, volume=111
[3755] trade: price=9985.190000, volume=81
[3756] trade: price=10008.370000, volume=78
[3757] trade: price=9852.970000, volume=101
[3758] trade: price=9852.970000, volume=110
[3759] trade: price=9852.970000, volume=47
[3760] trade: price=9852.970000, volume=11
[3761] trade: price=9636.090000, volume=151
[3762] trade: price=9636.090000, volume=50
[3763] trade: price=9723.880000, volume=22
[3764] trade: price=9723.880000, volume=129
[3765] trade: price=9723.880000, volume=21
[3766] trade: price=9723.880000, volume=164
[3767] trade: price=9723.880000, volume=33
[3768] trade: price=9723.880000, volume=199
[3769] trade: price=9723.580000, volume=116
[3770] trade: price=9864.290000, volume=13
[3771] trade: price=9864.290000, volume=12
[3772] trade: price=10029.550000, volume=44
[3773] trade: price=10058.110000, volume=126
[3774] trade: price=10058.110000, volume=230
[3775] trade: price=10058.110000, volume=24
[3776] trade: price=9940.880000, volume=301
[3777] trade: price=9944.760000, volume=49
[3778] trade: price=9944.760000, volume=233
[3779] trade: price=9944.760000, volume=137
[3780] trade: price=9944.760000, volume=46
[3781] trade: price=9812.120000, volume=23
[3782] trade: price=9812.120000, volume=100
[3783] trade: price=9812.120000, volume=269
[3784] trade: price=9812.120000, volume=46
[3785] trade: price=9854.390000, volume=100
[3786] trade: price=9854.390000, volume=230
[3787] trade: price=9854.390000, volume=24
[3788] trade: price=9854.390000, volume=47
[3789] trade: price=9933.170000, volume=106
[3790] trade: price=9933.170000, volume=65
[3791] trade: price=9933.170000, volume=206
[3792] trade: price=9812.120000, volume=37
[3793] trade: price=9741.730000, volume=7
[3794] trade: price=9741.730000, volume=38
[3795] trade: price=9741.730000, volume=127
[3796] trade: price=9738.790000, volume=92
[3797] trade: price=9694.670000, volume=113
[3798] trade: price=9840.300000, volume=69
[3799] trade: price=9721.230000, volume=155
[3800] trade: price=9721.230000, volume=197
[3801] trade: price=9721.230000, volume=4
[3802] trade: price=9721.230000, volume=135
[3803] trade: price=9694.670000, volume=190
[3804] trade: price=9694.670000, volume=70
[3805] trade: price=9694.670000, volume=69
[3806] trade: price=9694.670000, volume=43
[3807] trade: price=9674.620000, volume=154
[3808] trade: price=9541.660000, volume=148
[3809] trade: price=9902.120000, volume=52
[3810] trade: price=9541.660000, volume=34
[3811] trade: price=9385.070000, volume=177
[3812] trade: price=9385.070000, volume=88
[3813] trade: price=9541.660000, volume=27
[3814] trade: price=9541.660000, volume=142
[3815] trade: price=9541.660000, volume=153
[3816] trade: price=9574.900000, volume=112
[3817] trade: price=9574.900000, volume=104
[3818] trade: price=9902.120000, volume=166
[3819] trade: price=9782.470000, volume=64
[3820] trade: price=9902.120000, volume=86
[3821] trade: price=9902.120000, volume=187
[3822] trade: price=9902.120000, volume=61
[3823] trade: price=9902.120000, volume=189
[3824] trade: price=9902.120000, volume=86
[3825] trade: price=9902.120000, volume=37
[3826] trade: price=9989.250000, volume=19
[3827] trade: price=10075.160000, volume=54
[3828] trade: price=9888.990000, volume=278
[3829] trade: price=9696.700000, volume=42
[3830] trade: price=9696.700000, volume=231
[3831] trade: price=9696.700000, volume=18
[3832] trade: price=9696.700000, volume=51
[3833] trade: price=9696.700000, volume=88
[3834] trade: price=9696.700000, volume=166
[3835] trade: price=9696.700000, volume=142
[3836] trade: price=9766.270000, volume=84
[3837] trade: price=9766.270000, volume=118
[3838] trade: price=9766.270000, volume=213
[3839] trade: price=9788.460000, volume=301
[3840] trade: price=9766.270000, volume=5
[3841] trade: price=9766.270000, volume=82
[3842] trade: price=9766.270000, volume=134
[3843] trade: price=9766.270000, volume=126
[3844] trade: price=9459.610000, volume=114
[3845] trade: price=9642.750000, volume=239
[3846] trade: price=9642.750000, volume=77
[3847] trade: price=9642.750000, volume=136
[3848] trade: price=9642.750000, volume=68
[3849] trade: price=9642.750000, volume=202
[3850] trade: price=9633.350000, volume=94
[3851] trade: price=9633.350000, volume=15
[3852] trade: price=9633.350000, volume=208
[3853] trade: price=9642.750000, volume=4
[3854] trade: price=9642.750000, volume=72
[3855] trade: price=9667.960000, volume=191
[3856] trade: price=9667.960000, volume=76
[3857] trade: price=9669.460000, volume=105
[3858] trade: price=9669.460000, volume=125
[3859] trade: price=9867.970000, volume=30
[3860] trade: price=9680.080000, volume=92
[3861] trade: price=9867.970000, volume=279
[3862] trade: price=9867.970000, volume=64
[3863] trade: price=9867.970000, volume=53
[3864] trade: price=9867.970000, volume=19
[3865] trade: price=9867.970000, volume=178
[3866] trade: price=9867.970000, volume=27
[3867] trade: price=9867.970000, volume=66
[3868] trade: price=10021.220000, volume=63
[3869] trade: price=9989.800000, volume=188
[3870] trade: price=9784.260000, volume=214
[3871] trade: price=9989.800000, volume=207
[3872] trade: price=9989.800000, volume=110
[3873] trade: price=9989.800000, volume=211
[3874] trade: price=9989.800000, volume=166
[3875] trade: price=9874.070000, volume=128
[3876] trade: price=9874.070000, volume=122
[3877] trade: price=9874.070000, volume=165
[3878] trade: price=10043.170000, volume=35
[3879] trade: price=9874.070000, volume=117
[3880] trade: price=9874.070000, volume=194
[3881] trade: price=9874.070000, volume=28
[3882] trade: price=9874.070000, volume=18
[3883] trade: price=10043.170000, volume=109
[3884] trade: price=10043.170000, volume=119
[3885] trade: price=10043.170000, volume=52
[3886] trade: price=10043.170000, volume=81
[3887] trade: price=9874.070000, volume=40
[3888] trade: price=9874.070000, volume=84
[3889] trade: price=9874.070000, volume=256
[3890] trade: price=9874.070000, volume=61
[3891] trade: price=9679.320000, volume=97
[3892] trade: price=9817.100000, volume=62
[3893] trade: price=9726.910000, volume=81
[3894] trade: price=9640.540000, volume=190
[3895] trade: price=9726.910000, volume=216
[3896] trade: price=9817.100000, volume=7
[3897] trade: price=9741.610000, volume=246
[3898] trade: price=9741.610000, volume=52
[3899] trade: price=9817.100000, volume=110
[3900] trade: price=9817.100000, volume=71
[3901] trade: price=9817.100000, volume=186
[3902] trade: price=9817.100000, volume=135
[3903] trade: price=9817.100000, volume=153
[3904] trade: price=9599.290000, volume=31
[3905] trade: price=9599.290000, volume=115
[3906] trade: price=9754.060000, volume=230
[3907] trade: price=9754.060000, volume=126
[3908] trade: price=9754.060000, volume=13
[3909] trade: price=9754.060000, volume=170
[3910] trade: price=9754.060000, volume=174
[3911] trade: price=9724.720000, volume=18
[3912] trade: price=9724.720000, volume=65
[3913] trade: price=9724.720000, volume=19
[3914] trade: price=9724.720000, volume=223
[3915] trade: price=9724.720000, volume=65
[3916] trade: price=9694.890000, volume=55
[3917] trade: price=9899.310000, volume=42
[3918] trade: price=9899.310000, volume=30
[3919] trade: price=10055.220000, volume=190
[3920] trade: price=10055.220000, volume=92
[3921] trade: price=9840.000000, volume=25
[3922] trade: price=9840.000000, volume=152
[3923] trade: price=9683.450000, volume=177
[3924] trade: price=9683.450000, volume=16
[3925] trade: price=9683.450000, volume=243
[3926] trade: price=9696.970000, volume=99
[3927] trade: price=9696.970000, volume=29
[3928] trade: price=9850.070000, volume=157
[3929] trade: price=9850.070000, volume=141
[3930] trade: price=9850.070000, volume=72
[3931] trade: price=9850.070000, volume=95
[3932] trade: price=9850.070000, volume=70
[3933] trade: price=9850.070000, volume=32
[3934] trade: price=9850.070000, volume=112
[3935] trade: price=9850.070000, volume=201
[3936] trade: price=9850.070000, volume=1
[3937] trade: price=9850.070000, volume=84
[3938] trade: price=9850.070000, volume=44
[3939] trade: price=9850.070000, volume=134
[3940] trade: price=9850.070000, volume=178
[3941] trade: price=9905.220000, volume=140
[3942] trade: price=9734.520000, volume=90
[3943] trade: price=9734.520000, volume=110
[3944] trade: price=9905.220000, volume=36
[3945] trade: price=9905.220000, volume=105
[3946] trade: price=9734.520000, volume=203
[3947] trade: price=9734.520000, volume=11
[3948] trade: price=9734.520000, volume=29
[3949] trade: price=9734.520000, volume=153
[3950] trade: price=9644.330000, volume=7
[3951] trade: price=9905.220000, volume=103
[3952] trade: price=9905.220000, volume=117
[3953] trade: price=9911.650000, volume=23
[3954] trade: price=9911.650000, volume=54
[3955] trade: price=9911.650000, volume=242
[3956] trade: price=9927.540000, volume=67
[3957] trade: price=9927.540000, volume=256
[3958] trade: price=9927.540000, volume=75
[3959] trade: price=9973.150000, volume=365
[3960] trade: price=9973.150000, volume=24
[3961] trade: price=9843.970000, volume=60
[3962] trade: price=9843.970000, volume=18
[3963] trade: price=9843.970000, volume=136
[3964] trade: price=9843.970000, volume=211
[3965] trade: price=9843.970000, volume=93
[3966] trade: price=9915.790000, volume=41
[3967] trade: price=9915.790000, volume=97
[3968] trade: price=9843.970000, volume=17
[3969] trade: price=9843.970000, volume=252
[3970] trade: price=9915.790000, volume=126
[3971] trade: price=9843.970000, volume=31
[3972] trade: price=9915.790000, volume=75
[3973] trade: price=9914.510000, volume=57
[3974] trade: price=9914.510000, volume=57
[3975] trade: price=9914.510000, volume=229
[3976] trade: price=9914.510000, volume=3
[3977] trade: price=9914.510000, volume=198
[3978] trade: price=9914.510000, volume=10
[3979] trade: price=9914.510000, volume=182
[3980] trade: price=9914.510000, volume=180
[3981] trade: price=9914.510000, volume=214
[3982] trade: price=9941.750000, volume=121
[3983] trade: price=9867.800000, volume=185
[3984] trade: price=9867.800000, volume=74
[3985] trade: price=9867.800000, volume=53
[3986] trade: price=9941.750000, volume=10
[3987] trade: price=9971.660000, volume=183
[3988] trade: price=9971.660000, volume=152
[3989] trade: price=9852.770000, volume=97
[3990] trade: price=9909.900000, volume=100
[3991] trade: price=9909.900000, volume=109
[3992] trade: price=9909.900000, volume=163
[3993] trade: price=9909.900000, volume=174
[3994] trade: price=9736.230000, volume=74
[3995] trade: price=9736.230000, volume=122
[3996] trade: price=9526.870000, volume=264
[3997] trade: price=9744.340000, volume=230
[3998] trade: price=9937.420000, volume=92
[3999] trade: price=9526.870000, volume=12
[4000] trade: price=9654.970000, volume=88
[4001] trade: price=9654.970000, volume=173
[4002] trade: price=9654.970000, volume=16
[4003] trade: price=9702.780000, volume=287
[4004] trade: price=9716.170000, volume=27
[4005] trade: price=9716.170000, volume=357
[4006] trade: price=9744.310000, volume=29
[4007] trade: price=9708.530000, volume=49
[4008] trade: price=9708.530000, volume=311
[4009] trade: price=9744.310000, volume=33
[4010] trade: price=9708.530000, volume=31
[4011] trade: price=9695.380000, volume=47
[4012] trade: price=9744.310000, volume=121
[4013] trade: price=9775.630000, volume=118
[4014] trade: price=9695.380000, volume=40
[4015] trade: price=9775.630000, volume=139
[4016] trade: price=9775.630000, volume=115
[4017] trade: price=9695.380000, volume=3
[4018] trade: price=9695.380000, volume=31
[4019] trade: price=9678.470000, volume=99
[4020] trade: price=9775.630000, volume=74
[4021] trade: price=9775.630000, volume=120
[4022] trade: price=9794.820000, volume=53
[4023] trade: price=9939.460000, volume=55
[4024] trade: price=9939.460000, volume=92
[4025] trade: price=9918.140000, volume=72
[4026] trade: price=9918.140000, volume=79
[4027] trade: price=9918.140000, volume=135
[4028] trade: price=10051.430000, volume=10
[4029] trade: price=9973.660000, volume=45
[4030] trade: price=10051.430000, volume=203
[4031] trade: price=10051.430000, volume=91
[4032] trade: price=9973.680000, volume=75
[4033] trade: price=10051.430000, volume=105
[4034] trade: price=9973.680000, volume=23
[4035] trade: price=9864.700000, volume=19
[4036] trade: price=10051.430000, volume=15
[4037] trade: price=10051.430000, volume=105
[4038] trade: price=10051.430000, volume=42
[4039] trade: price=10051.430000, volume=77
[4040] trade: price=10051.430000, volume=111
[4041] trade: price=9928.610000, volume=18
[4042] trade: price=9928.610000, volume=119
[4043] trade: price=9928.610000, volume=71
[4044] trade: price=9864.700000, volume=142
[4045] trade: price=9864.700000, volume=70
[4046] trade: price=9864.700000, volume=25
[4047] trade: price=9864.700000, volume=119
[4048] trade: price=9864.700000, volume=150
[4049] trade: price=9989.570000, volume=53
[4050] trade: price=9989.570000, volume=55
[4051] trade: price=9994.970000, volume=39
[4052] trade: price=9994.970000, volume=185
[4053] trade: price=9994.970000, volume=69
[4054] trade: price=9948.620000, volume=169
[4055] trade: price=9948.620000, volume=47
[4056] trade: price=9948.620000, volume=85
[4057] trade: price=9864.700000, volume=27
[4058] trade: price=9864.700000, volume=10
[4059] trade: price=9864.700000, volume=61
[4060] trade: price=9796.670000, volume=76
[4061] trade: price=9796.670000, volume=234
[4062] trade: price=9796.670000, volume=32
[4063] trade: price=9796.670000, volume=77
[4064] trade: price=9844.870000, volume=156
[4065] trade: price=9890.660000, volume=144
[4066] trade: price=9890.660000, volume=71
[4067] trade: price=9890.660000, volume=42
[4068] trade: price=9890.660000, volume=24
[4069] trade: price=9757.140000, volume=333
[4070] trade: price=9757.140000, volume=18
[4071] trade: price=9890.660000, volume=83
[4072] trade: price=9890.660000, volume=56
[4073] trade: price=9683.530000, volume=25
[4074] trade: price=9683.530000, volume=10
[4075] trade: price=9683.530000, volume=85
[4076] trade: price=9683.530000, volume=245
[4077] trade: price=9683.530000, volume=11
[4078] trade: price=9683.530000, volume=118
[4079] trade: price=9693.550000, volume=41
[4080] trade: price=9687.270000, volume=46
[4081] trade: price=9687.270000, volume=83
[4082] trade: price=9683.530000, volume=187
[4083] trade: price=9649.510000, volume=129
[4084] trade: price=9687.270000, volume=34
[4085] trade: price=9693.550000, volume=66
[4086] trade: price=9649.510000, volume=82
[4087] trade: price=9693.550000, volume=159
[4088] trade: price=9734.540000, volume=50
[4089] trade: price=9865.930000, volume=28
[4090] trade: price=9890.660000, volume=130
[4091] trade: price=9890.660000, volume=97
[4092] trade: price=9890.660000, volume=216
[4093] trade: price=9649.510000, volume=42
[4094] trade: price=9649.510000, volume=96
[4095] trade: price=9649.510000, volume=227
[4096] trade: price=9649.510000, volume=126
[4097] trade: price=9649.510000, volume=139
[4098] trade: price=9649.510000, volume=139
[4099] trade: price=9649.510000, volume=139
[4100] trade: price=9649.510000, volume=21
[4101] trade: price=9649.510000, volume=133
[4102] trade: price=9649.510000, volume=79
[4103] trade: price=9649.510000, volume=284
[4104] trade: price=9501.280000, volume=67
[4105] trade: price=9661.710000, volume=60
[4106] trade: price=9890.660000, volume=179
[4107] trade: price=9890.660000, volume=50
[4108] trade: price=9501.280000, volume=14
[4109] trade: price=9890.660000, volume=55
[4110] trade: price=9890.660000, volume=86
[4111] trade: price=9890.660000, volume=100
[4112] trade: price=9501.280000, volume=67
[4113] trade: price=9501.280000, volume=65
[4114] trade: price=9890.660000, volume=61
[4115] trade: price=9890.660000, volume=110
[4116] trade: price=9890.660000, volume=3
[4117] trade: price=9723.480000, volume=38
[4118] trade: price=9723.480000, volume=25
[4119] trade: price=9723.480000, volume=298
[4120] trade: price=9723.480000, volume=101
[4121] trade: price=9723.480000, volume=17
[4122] trade: price=9723.480000, volume=73
[4123] trade: price=9723.480000, volume=148
[4124] trade: price=9501.280000, volume=68
[4125] trade: price=9501.280000, volume=40
[4126] trade: price=9501.280000, volume=51
